frame_path,video_name,label,split,frame_index,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_knee_angle,right_knee_angle,left_elbow_angle,right_elbow_angle,left_hip_angle,right_hip_angle,left_body_line,right_body_line,torso_angle,left_knee_bend,right_knee_bend,head_drop,left_shoulder_shrug,right_shoulder_shrug,arm_symmetry,leg_symmetry,hip_symmetry,form_label
outputs/frames\train\squats\v_BodyWeightSquats_g08_c01\frame_0036.jpg,v_BodyWeightSquats_g08_c01,squats,train,36,0.588368,0.296587,0.490698,0.291629,0.659509,0.362124,0.490592,0.409213,0.72717,0.434129,0.494127,0.523918,0.517323,0.498051,0.459868,0.49149,0.57118,0.656606,0.477111,0.665178,0.559472,0.82014,0.447316,0.842783,0.557593,0.221919,0.558077,0.207902,0.525182,0.212792,157.14363708528072,164.80717334438455,175.8697898247316,178.18181746108567,141.8138199939548,165.5612664775966,153.11967102951505,173.27712037122373,160.5750493342171,0.011708000000000052,0.029795000000000016,-0.07466799999999998,-0.08868499999999999,-0.07883700000000002,2.3120276363540597,7.663536259103836,23.747446483641795,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c01\frame_0037.jpg,v_BodyWeightSquats_g08_c01,squats,train,37,0.57436,0.28433,0.479247,0.277542,0.624324,0.372012,0.459601,0.406095,0.670572,0.4554,0.449641,0.539623,0.522813,0.516385,0.464557,0.509224,0.558981,0.679072,0.46418,0.674455,0.557956,0.832445,0.458619,0.798574,0.543728,0.197806,0.548214,0.192979,0.515983,0.191387,167.08304355361724,177.56472088666322,179.3322855156494,175.57648027853844,154.94209655154825,176.50245220768318,161.13135068120934,177.54741947475728,167.4759726158077,0.0010249999999999426,0.005560999999999983,-0.08652400000000002,-0.09135100000000002,-0.08615500000000001,3.7558052371109625,10.48167733304598,21.56035565613493,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0000.jpg,v_BodyWeightSquats_g08_c02,squats,train,0,0.570981,0.256528,0.469031,0.257716,0.588948,0.378189,0.471298,0.391736,0.605519,0.487197,0.516711,0.506321,0.552091,0.485783,0.491234,0.48505,0.548043,0.663268,0.479138,0.660182,0.555689,0.830991,0.459557,0.732217,0.536462,0.164233,0.538163,0.159266,0.506915,0.155999,176.08302922304392,168.74375096775762,179.74728060448652,159.34929179344425,176.59593617894484,170.47068240291506,174.6923887206301,167.11851489993168,175.28931929895558,-0.007646000000000042,0.019581000000000015,-0.09229499999999999,-0.09726199999999999,-0.101717,20.397988811042268,7.3392782552863025,6.12525377602978,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0001.jpg,v_BodyWeightSquats_g08_c02,squats,train,1,0.569124,0.260498,0.463273,0.265865,0.58776,0.384611,0.470581,0.399176,0.604509,0.495025,0.515757,0.513109,0.55158,0.488802,0.487768,0.490071,0.547418,0.667081,0.479992,0.665076,0.556044,0.833044,0.453609,0.780376,0.537065,0.168181,0.534916,0.160525,0.504849,0.158626,175.68709582868982,169.65543809893558,179.8899112516772,161.50865620793846,176.94283602313698,171.22079339516756,174.86271785259802,167.054098606834,175.60542143334072,-0.008626000000000023,0.02638299999999999,-0.09231700000000001,-0.099973,-0.10723900000000003,18.381255043738747,6.031657729754244,5.722042627969415,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0002.jpg,v_BodyWeightSquats_g08_c02,squats,train,2,0.564169,0.274494,0.460775,0.278196,0.584355,0.398352,0.465959,0.414041,0.606573,0.505352,0.513581,0.534408,0.542116,0.503448,0.480564,0.506808,0.541204,0.671122,0.473575,0.684595,0.55017,0.837052,0.458052,0.734377,0.532724,0.178787,0.528877,0.173983,0.499317,0.173319,176.59505844393595,164.93247219651275,177.5250640558381,160.59958614862924,174.80967785757838,172.80141142442343,173.11515492840286,169.40312642963985,174.4979469113987,-0.00896600000000003,0.015523000000000009,-0.09570700000000001,-0.10051100000000002,-0.104877,16.925477907208858,11.662586247423206,2.008266433154944,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0003.jpg,v_BodyWeightSquats_g08_c02,squats,train,3,0.56064,0.286785,0.458305,0.288681,0.584056,0.405497,0.467059,0.421589,0.608655,0.50888,0.512369,0.536928,0.536607,0.513139,0.475701,0.5146,0.534975,0.693988,0.473342,0.691128,0.548002,0.866079,0.45486,0.754797,0.527349,0.191223,0.526703,0.186807,0.495722,0.185032,175.15381613214853,164.57834754620865,177.77312433436097,162.32125765762197,174.45624641637704,174.8310789252672,172.09010371963907,170.63786759730132,173.93912376316786,-0.01302700000000001,0.018482,-0.09556200000000001,-0.09997800000000001,-0.10364900000000002,15.451866676739002,10.575468585939888,0.3748325088901652,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0004.jpg,v_BodyWeightSquats_g08_c02,squats,train,4,0.557434,0.291566,0.455244,0.297302,0.583203,0.404077,0.468444,0.427396,0.613194,0.508911,0.514564,0.541743,0.532969,0.510863,0.472642,0.512552,0.533579,0.645747,0.469278,0.657761,0.531933,0.744099,0.454578,0.755283,0.528296,0.19942,0.524117,0.194953,0.495536,0.191565,178.7800560182656,172.75483772981713,176.93460000818504,163.82768935944358,173.37506655615735,174.05171586225114,173.88873899385,171.12283627598316,173.6341124769485,0.0016460000000000363,0.01469999999999999,-0.092146,-0.096613,-0.105737,13.106910648741462,6.025218288448485,0.6766493060937933,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0005.jpg,v_BodyWeightSquats_g08_c02,squats,train,5,0.553384,0.311111,0.453203,0.30993,0.591971,0.421313,0.476114,0.43896,0.636136,0.528525,0.527181,0.557965,0.520763,0.532559,0.457415,0.532936,0.535163,0.702085,0.455645,0.712518,0.544447,0.835366,0.431795,0.83234,0.526119,0.220598,0.520081,0.211144,0.492746,0.209899,179.12777335824725,169.3072396434462,176.9080494658427,166.84357828175814,166.76488686975074,178.3527621769668,167.14784354046319,174.0269939186022,171.61998176790468,-0.009283999999999959,0.023850000000000038,-0.09051300000000004,-0.09996700000000003,-0.10003099999999998,10.064471184084567,9.820533714801059,11.587875307216052,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0006.jpg,v_BodyWeightSquats_g08_c02,squats,train,6,0.553816,0.318749,0.450882,0.321442,0.59653,0.426486,0.486455,0.453495,0.643097,0.523564,0.539781,0.568396,0.514707,0.54208,0.448211,0.54394,0.528872,0.712921,0.452482,0.721504,0.543602,0.846928,0.451573,0.826085,0.524009,0.231527,0.520725,0.222209,0.492467,0.221446,178.46606887934166,178.12317917033724,175.9995570372422,170.18029943715874,165.32746386926988,177.9339312613037,164.65263322117104,178.6291424890334,170.06711953066676,-0.01473000000000002,0.0009089999999999931,-0.087222,-0.09654000000000001,-0.099996,5.819257600083461,0.3428897090044245,12.606467392033835,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0007.jpg,v_BodyWeightSquats_g08_c02,squats,train,7,0.553437,0.345296,0.454286,0.345097,0.605741,0.436741,0.496963,0.465726,0.662173,0.523027,0.561783,0.57162,0.509501,0.556863,0.443518,0.562744,0.538646,0.693613,0.455613,0.750018,0.540321,0.778075,0.453711,0.78409,0.526406,0.263093,0.526603,0.25414,0.49647,0.251065,169.10463453403116,173.10886778451138,176.5823431723766,168.01126051559442,156.2369086656344,173.4722129775633,160.3365550399967,174.53088701877596,168.26804431551287,-0.001675000000000093,0.0019020000000000148,-0.08220299999999997,-0.09115600000000001,-0.094032,8.571082656782181,4.004233250480212,17.2353043119289,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0008.jpg,v_BodyWeightSquats_g08_c02,squats,train,8,0.564203,0.386459,0.462943,0.376002,0.629364,0.473229,0.516992,0.496068,0.682843,0.552153,0.593983,0.589754,0.503484,0.589575,0.4365,0.593629,0.54619,0.718455,0.460504,0.773092,0.548975,0.769542,0.450172,0.834906,0.538955,0.307028,0.535103,0.294717,0.505024,0.294615,164.78681786101725,162.89240410334446,177.21530783967606,164.82196260481612,145.02333027417438,165.4537633660592,149.17085397946508,169.82890913489322,163.35652913687647,-0.0027850000000000374,0.010332000000000008,-0.07943099999999997,-0.09174199999999999,-0.08138699999999999,12.393345234859936,1.894413757672794,20.430433091884822,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0009.jpg,v_BodyWeightSquats_g08_c02,squats,train,9,0.561931,0.403971,0.474334,0.413068,0.627456,0.481161,0.532836,0.53437,0.692948,0.557687,0.618887,0.612188,0.493133,0.607515,0.431672,0.610094,0.556357,0.744691,0.463292,0.777211,0.553307,0.81594,0.441417,0.853399,0.546834,0.341226,0.540238,0.323905,0.510991,0.326783,152.80386519710476,153.26594750733398,179.75628933925333,157.8709751284569,136.5798637864654,157.0681229173454,145.22083586107075,165.488703313582,161.32463550768256,0.003049999999999997,0.021874999999999978,-0.06274500000000005,-0.08006600000000003,-0.086285,21.885314210796423,0.46208231022922064,20.48825913087998,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0010.jpg,v_BodyWeightSquats_g08_c02,squats,train,10,0.568862,0.437342,0.484007,0.447648,0.63352,0.509285,0.541442,0.545137,0.705951,0.566032,0.624887,0.617334,0.495511,0.616135,0.432082,0.628301,0.570965,0.739956,0.471945,0.781337,0.561859,0.842276,0.444889,0.840232,0.561104,0.378418,0.54828,0.362004,0.528938,0.366759,143.55701018932658,140.72613527931384,170.02429477640732,161.37055929045985,126.33649257182198,149.3637178042063,141.34249637812908,160.50556645869034,157.69371564552685,0.009105999999999947,0.027056000000000024,-0.05892400000000003,-0.07533800000000002,-0.08088899999999999,8.653735485947465,2.8308749100127386,23.02722523238431,good
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0011.jpg,v_BodyWeightSquats_g08_c02,squats,train,11,0.569389,0.454131,0.494366,0.46863,0.638187,0.521012,0.553028,0.569789,0.720047,0.572746,0.630448,0.610893,0.489862,0.624344,0.432777,0.633504,0.583438,0.731587,0.477655,0.769419,0.552955,0.889487,0.445762,0.821351,0.566977,0.3992,0.555738,0.38352,0.534715,0.390752,127.96663892195122,130.1718175242096,168.10130818329782,148.07413848488133,113.8503816774573,141.24390819851155,141.57196414784738,155.5623872764959,154.9569900439462,0.030483000000000038,0.031893000000000005,-0.05493100000000001,-0.07061099999999998,-0.077878,20.027169698416486,2.2051786022583713,27.39352652105424,good
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0012.jpg,v_BodyWeightSquats_g08_c02,squats,train,12,0.578586,0.470933,0.502055,0.483984,0.651486,0.533147,0.566316,0.576558,0.731082,0.576086,0.650745,0.618389,0.491172,0.62313,0.434767,0.634915,0.595667,0.705877,0.489029,0.746671,0.553914,0.833626,0.452418,0.777659,0.574015,0.426895,0.567639,0.407109,0.544434,0.412711,110.2755511677415,104.34653729931716,167.866897789354,151.12313732682605,98.50401890473937,130.0733019598448,133.53157423630097,148.92258687662093,150.12913594324218,0.04175299999999993,0.036611000000000005,-0.044037999999999966,-0.06382399999999999,-0.07127300000000003,16.743760462527945,5.9290138684243345,31.56928305510543,good
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0013.jpg,v_BodyWeightSquats_g08_c02,squats,train,13,0.587632,0.482198,0.509961,0.499252,0.65678,0.541089,0.584466,0.588066,0.742729,0.586664,0.663377,0.624094,0.495767,0.617901,0.434773,0.63029,0.601333,0.695428,0.493263,0.727928,0.558794,0.82331,0.45121,0.838992,0.579751,0.43841,0.577921,0.420952,0.54876,0.426803,107.89399085093181,128.3377213978758,167.5148536617395,154.53254368443038,92.19703977300385,119.22960721488984,128.84577352992684,145.6500788078699,145.90366525982805,0.042538999999999993,0.04205300000000001,-0.043787999999999994,-0.06124600000000002,-0.07244899999999999,12.982309977309114,20.443730546943996,27.032567441885988,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0014.jpg,v_BodyWeightSquats_g08_c02,squats,train,14,0.59599,0.48456,0.517965,0.511296,0.665672,0.548762,0.593004,0.595933,0.74894,0.595162,0.665384,0.633522,0.501827,0.617878,0.442999,0.633497,0.614148,0.682392,0.500843,0.71346,0.568331,0.806869,0.454272,0.834511,0.589709,0.462828,0.587716,0.44086,0.562345,0.443416,99.6643815255039,123.07573486156316,166.4717630492294,159.00411262053512,84.6381378746816,112.5909401897082,125.37983497484781,145.26250149125983,144.76624672003663,0.045817,0.04657100000000003,-0.021731999999999974,-0.04370000000000002,-0.06788,7.46765042869427,23.411353336059264,27.952802315026602,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0015.jpg,v_BodyWeightSquats_g08_c02,squats,train,15,0.608137,0.497024,0.531284,0.529971,0.677194,0.55916,0.606742,0.609704,0.763505,0.610052,0.680976,0.651072,0.50329,0.626506,0.449735,0.639908,0.615826,0.656169,0.512025,0.70229,0.576368,0.780046,0.461546,0.822591,0.600476,0.480752,0.598289,0.457779,0.572011,0.464137,87.09853255833208,112.27905536518897,168.54459401009927,162.55128181077234,65.76801279499166,98.4750115464969,115.54914216880532,139.73351670601403,141.0014157286257,0.03945799999999999,0.05047899999999994,-0.01627200000000001,-0.03924500000000003,-0.06583399999999995,5.993312199326937,25.180522806856885,32.70699875150524,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0016.jpg,v_BodyWeightSquats_g08_c02,squats,train,16,0.607431,0.483285,0.537099,0.528556,0.676051,0.554691,0.610199,0.609803,0.766455,0.609005,0.689417,0.655091,0.505425,0.619346,0.454919,0.638846,0.619676,0.652715,0.517276,0.703034,0.580451,0.773674,0.463356,0.815607,0.609691,0.480126,0.604331,0.456694,0.580167,0.466435,88.31434734086785,110.23554554349298,164.85708463283896,161.7344450513205,69.42219348496502,99.13818572310045,117.21427019413818,140.57648301105172,143.14077179111584,0.039224999999999954,0.05391999999999997,-0.003159000000000023,-0.02659100000000003,-0.06212100000000004,3.122639581518456,21.92119820262512,29.715992238135428,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0017.jpg,v_BodyWeightSquats_g08_c02,squats,train,17,0.61263,0.469984,0.540597,0.509376,0.68156,0.537247,0.610622,0.594403,0.765044,0.594902,0.687468,0.643758,0.513358,0.60502,0.459527,0.62229,0.624462,0.652023,0.522063,0.691529,0.58155,0.765575,0.472643,0.806056,0.611287,0.465032,0.608675,0.443257,0.583612,0.449079,92.22910115465072,114.57106026203996,170.3303198818871,162.18434430769582,76.60945248790189,102.23435250841189,120.66621516311493,140.23990968412556,143.67840914085878,0.04291199999999995,0.049420000000000075,-0.004952000000000012,-0.026727,-0.060297000000000045,8.145975574191283,22.341959107389243,25.624900020509997,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0018.jpg,v_BodyWeightSquats_g08_c02,squats,train,18,0.610355,0.460764,0.537205,0.482675,0.678039,0.524859,0.61728,0.572702,0.761621,0.569668,0.690748,0.618042,0.515988,0.592277,0.462712,0.60328,0.629063,0.648411,0.516097,0.672913,0.585992,0.761863,0.472626,0.801696,0.610263,0.431617,0.605351,0.411617,0.586002,0.413758,95.61244792098046,123.87171394288015,164.75595296429285,163.33185361652892,80.7399710027998,110.82195221253902,121.90818386471895,145.4375177802237,144.3386639717098,0.04307100000000008,0.04347100000000004,-0.029147000000000034,-0.049146999999999996,-0.068917,1.4240993477639279,28.25926602189969,30.08198120973921,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0019.jpg,v_BodyWeightSquats_g08_c02,squats,train,19,0.614839,0.432322,0.538817,0.447376,0.683472,0.494276,0.609494,0.536273,0.76702,0.548419,0.684463,0.592607,0.519768,0.568683,0.462418,0.581194,0.63221,0.64162,0.519943,0.66993,0.587672,0.757389,0.473561,0.806332,0.612109,0.386897,0.607171,0.369304,0.582575,0.373935,101.92753556177495,128.26575139871505,170.8726291779284,165.40834743075823,88.08575614377074,117.32300934472923,125.3249786559591,147.44369413602362,145.11571065032481,0.04453800000000008,0.046382000000000034,-0.04542499999999999,-0.06301799999999996,-0.07344099999999998,5.464281747170162,26.33821583694011,29.23725320095849,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0020.jpg,v_BodyWeightSquats_g08_c02,squats,train,20,0.61474,0.376084,0.535508,0.396245,0.68477,0.451247,0.591713,0.500345,0.760173,0.518512,0.667767,0.564841,0.526726,0.511511,0.468529,0.526171,0.621935,0.628369,0.515948,0.658181,0.583597,0.75467,0.467929,0.79884,0.611776,0.324397,0.601352,0.307657,0.581983,0.314304,123.94347634964564,141.3921083908513,174.70997183999773,158.6639987973981,107.80904004739264,132.9694448433998,133.81620843478152,152.85419605329128,146.9801080385756,0.03833799999999998,0.04801899999999998,-0.05168699999999998,-0.06842699999999996,-0.08194100000000004,16.045973042599627,17.448632041205656,25.160404796007157,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0021.jpg,v_BodyWeightSquats_g08_c02,squats,train,21,0.615169,0.345278,0.533641,0.356378,0.682099,0.431336,0.579215,0.468336,0.753142,0.510913,0.646715,0.559505,0.531009,0.497064,0.471303,0.504109,0.616419,0.621476,0.511879,0.65527,0.582905,0.755511,0.468252,0.797476,0.610121,0.280134,0.598979,0.268143,0.582136,0.272337,131.49165792205295,147.918962701064,176.11546121129103,165.63364734007496,116.5231994169563,142.09605369959974,139.6391919470038,157.71755236028488,150.99311292053542,0.033514000000000044,0.04362699999999997,-0.06514399999999998,-0.07713499999999995,-0.08404099999999998,10.481813871216076,16.427304779011052,25.572854282643434,good
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0022.jpg,v_BodyWeightSquats_g08_c02,squats,train,22,0.612404,0.30158,0.528297,0.307521,0.666503,0.398657,0.564768,0.440891,0.719352,0.495431,0.604958,0.558724,0.533648,0.476469,0.476536,0.480264,0.611241,0.618387,0.507727,0.649198,0.58221,0.772201,0.467196,0.808726,0.607057,0.216698,0.592812,0.210104,0.572499,0.217769,140.6442204330554,155.2835875505279,179.503834926938,176.46023162417376,127.08957348103472,152.8586038563118,146.43171145450418,164.94835607171512,155.75694700719595,0.02903100000000003,0.04053100000000004,-0.08488200000000001,-0.091476,-0.089752,3.0436033027642395,14.639367117472489,25.76903037527707,good
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0023.jpg,v_BodyWeightSquats_g08_c02,squats,train,23,0.616747,0.280735,0.526341,0.283713,0.656218,0.387385,0.546778,0.428045,0.692621,0.487826,0.576013,0.561854,0.547322,0.4611,0.484497,0.466624,0.600599,0.626907,0.503943,0.645681,0.586307,0.78661,0.469976,0.820309,0.600769,0.188917,0.592135,0.186325,0.565143,0.195117,157.07289316583746,162.79458719585173,179.60577073762434,175.73446629791644,141.13435092413727,160.91614007304548,152.11802172040063,169.46533640046437,158.94751262980895,0.014291999999999971,0.033967000000000025,-0.09181800000000001,-0.09441000000000002,-0.08859599999999998,3.871304439707899,5.721694030014277,19.781789148908217,bad
outputs/frames\train\squats\v_BodyWeightSquats_g08_c02\frame_0024.jpg,v_BodyWeightSquats_g08_c02,squats,train,24,0.613581,0.273544,0.52208,0.271473,0.639496,0.387642,0.52714,0.416809,0.667855,0.504058,0.539455,0.552734,0.550492,0.475988,0.492675,0.476653,0.589749,0.640324,0.500376,0.664632,0.580288,0.808845,0.470205,0.841139,0.593424,0.179875,0.590575,0.172362,0.559377,0.178329,163.35146342585645,167.95394291284157,179.103204189228,176.81653271430218,149.25583831986518,169.498269155276,157.57577410392088,175.37193079020452,162.69095737732863,0.009460999999999942,0.03017100000000006,-0.093669,-0.10118200000000002,-0.09314400000000003,2.286671474925811,4.602479486985118,20.24243083541083,bad
